timestamp,int,vehicleType,heading,dir,tot
2023-08-23T13:15:00Z,09:15-09:30,car,EB,R,6
2023-08-23T13:15:00Z,09:15-09:30,car,EB,T,6
2023-08-23T13:15:00Z,09:15-09:30,car,EB,L,1
2023-08-23T13:15:00Z,09:15-09:30,truck,SB,Peds,0
2023-08-23T13:15:00Z,09:15-09:30,truck,SB,R,0
2023-08-23T13:15:00Z,09:15-09:30,truck,SB,T,0
2023-08-23T13:15:00Z,09:15-09:30,truck,SB,L,0
2023-08-23T13:15:00Z,09:15-09:30,truck,WB,Peds,0
2023-08-23T13:15:00Z,09:15-09:30,truck,WB,R,0
2023-08-23T13:15:00Z,09:15-09:30,truck,WB,T,0
2023-08-23T13:15:00Z,09:15-09:30,truck,WB,L,0
2023-08-23T13:15:00Z,09:15-09:30,truck,NB,Peds,0
2023-08-23T13:15:00Z,09:15-09:30,truck,NB,R,0
2023-08-23T13:15:00Z,09:15-09:30,truck,NB,T,3
2023-08-23T13:15:00Z,09:15-09:30,truck,NB,L,0
2023-08-23T13:15:00Z,09:15-09:30,truck,EB,Peds,0
2023-08-23T13:15:00Z,09:15-09:30,truck,EB,R,0
2023-08-23T13:15:00Z,09:15-09:30,truck,EB,T,0
2023-08-23T13:15:00Z,09:15-09:30,truck,EB,L,0
2023-08-23T13:15:00Z,09:15-09:30,bicycle,SB,Peds,0
2023-08-23T13:15:00Z,09:15-09:30,bicycle,SB,R,0
2023-08-23T13:15:00Z,09:15-09:30,bicycle,SB,T,2
2023-08-23T13:15:00Z,09:15-09:30,bicycle,SB,L,0
2023-08-23T13:15:00Z,09:15-09:30,bicycle,WB,Peds,0
2023-08-23T13:15:00Z,09:15-09:30,bicycle,WB,R,0
2023-08-23T13:15:00Z,09:15-09:30,bicycle,WB,T,6
2023-08-23T13:15:00Z,09:15-09:30,bicycle,WB,L,1
2023-08-23T13:15:00Z,09:15-09:30,bicycle,NB,Peds,0
2023-08-23T13:15:00Z,09:15-09:30,bicycle,NB,R,0
2023-08-23T13:15:00Z,09:15-09:30,bicycle,NB,T,0
2023-08-23T13:15:00Z,09:15-09:30,bicycle,NB,L,1
2023-08-23T13:15:00Z,09:15-09:30,bicycle,EB,Peds,0
2023-08-23T13:15:00Z,09:15-09:30,bicycle,EB,R,0
2023-08-23T13:15:00Z,09:15-09:30,bicycle,EB,T,0
2023-08-23T13:15:00Z,09:15-09:30,bicycle,EB,L,0
2023-08-23T13:30:00Z,09:30-09:45,car,SB,Peds,5
2023-08-23T13:30:00Z,09:30-09:45,car,SB,R,1
2023-08-23T13:30:00Z,09:30-09:45,car,SB,T,35
2023-08-23T13:30:00Z,09:30-09:45,car,SB,L,0
2023-08-23T13:30:00Z,09:30-09:45,car,WB,Peds,2
2023-08-23T13:30:00Z,09:30-09:45,car,WB,R,0
2023-08-23T13:30:00Z,09:30-09:45,car,WB,T,5
2023-08-23T13:30:00Z,09:30-09:45,car,WB,L,0
2023-08-23T13:30:00Z,09:30-09:45,car,NB,Peds,1
2023-08-23T13:30:00Z,09:30-09:45,car,NB,R,1
2023-08-23T13:30:00Z,09:30-09:45,car,NB,T,16
2023-08-23T13:30:00Z,09:30-09:45,car,NB,L,0
2023-08-23T13:30:00Z,09:30-09:45,car,EB,Peds,0
2023-08-23T13:30:00Z,09:30-09:45,car,EB,R,0
2023-08-23T13:30:00Z,09:30-09:45,car,EB,T,4
2023-08-23T13:30:00Z,09:30-09:45,car,EB,L,0
2023-08-23T13:30:00Z,09:30-09:45,truck,SB,Peds,0
2023-08-23T13:30:00Z,09:30-09:45,truck,SB,R,0
2023-08-23T13:30:00Z,09:30-09:45,truck,SB,T,1
